episode,total_reward,hit_rate_pct,prefetch_accuracy_pct,total_prefetches,useful_prefetches,avg_measured_latency_ms,avg_baseline_latency_ms,total_measured_latency_ms,total_baseline_latency_ms,latency_reduction_pct,avg_ttft_ms,median_ttft_ms,p95_ttft_ms,tier_L1,tier_L2,tier_L3,tier_MISS,tier_L1_pct,tier_L2_pct,tier_L3_pct,tier_MISS_pct,latency_L1_ms,latency_L2_ms,latency_L3_ms,latency_MISS_ms
836,22.26362218149856,85.75,0.0,3,0,30.704,31.01,1535.199,1550.5,0.99,0.733,0.05,2.444,343,0,0,57,85.8,0.0,0.0,14.2,11.642,0.0,0.0,1516.2
837,22.25192891005785,85.75,0.0,4,0,30.737,31.01,1536.857,1550.5,0.88,0.768,0.051,2.352,343,0,0,57,85.8,0.0,0.0,14.2,11.522,0.0,0.0,1516.2
838,21.7661943980945,85.75,0.0,5,0,30.792,31.01,1539.597,1550.5,0.7,0.818,0.056,2.41,343,0,0,57,85.8,0.0,0.0,14.2,11.877,0.0,0.0,1516.2
839,22.155942760085544,85.75,0.0,4,0,30.741,31.01,1537.066,1550.5,0.87,0.771,0.053,2.393,343,0,0,57,85.8,0.0,0.0,14.2,11.618,0.0,0.0,1516.2
840,22.211546821430183,85.75,0.0,4,0,30.741,31.01,1537.026,1550.5,0.87,0.771,0.051,2.398,343,0,0,57,85.8,0.0,0.0,14.2,11.563,0.0,0.0,1516.2
841,21.581985020902124,85.75,0.0,3,0,30.715,31.01,1535.743,1550.5,0.95,0.734,0.056,2.411,343,0,0,57,85.8,0.0,0.0,14.2,12.324,0.0,0.0,1516.2
842,22.457212501544884,85.75,0.0,2,0,30.649,31.01,1532.475,1550.5,1.16,0.679,0.049,1.396,343,0,0,57,85.8,0.0,0.0,14.2,11.58,0.0,0.0,1516.2
843,21.543427590031857,85.75,0.0,8,0,30.933,31.01,1546.63,1550.5,0.25,0.962,0.052,3.713,343,0,0,57,85.8,0.0,0.0,14.2,11.705,0.0,0.0,1516.2
844,22.51830131070633,85.75,0.0,2,0,30.648,31.01,1532.409,1550.5,1.17,0.679,0.052,1.386,343,0,0,57,85.8,0.0,0.0,14.2,11.519,0.0,0.0,1516.2
845,22.31135028066032,85.75,0.0,3,0,30.692,31.01,1534.591,1550.5,1.03,0.722,0.051,2.318,343,0,0,57,85.8,0.0,0.0,14.2,11.594,0.0,0.0,1516.2
846,21.991165726650213,85.75,0.0,1,0,30.612,31.01,1530.591,1550.5,1.28,0.633,0.058,0.101,343,0,0,57,85.8,0.0,0.0,14.2,12.177,0.0,0.0,1516.2
847,21.773638190299543,85.75,0.0,6,0,30.839,31.01,1541.966,1550.5,0.55,0.869,0.051,2.422,343,0,0,57,85.8,0.0,0.0,14.2,11.738,0.0,0.0,1516.2
848,22.379701194012654,85.75,0.0,3,0,30.694,31.01,1534.686,1550.5,1.02,0.724,0.048,2.392,343,0,0,57,85.8,0.0,0.0,14.2,11.526,0.0,0.0,1516.2
849,21.721446051111457,85.75,0.0,7,0,30.885,31.01,1544.231,1550.5,0.4,0.915,0.052,2.431,343,0,0,57,85.8,0.0,0.0,14.2,11.658,0.0,0.0,1516.2
850,21.6022071629651,85.75,0.0,7,0,30.881,31.01,1544.047,1550.5,0.42,0.909,0.052,2.405,343,0,0,57,85.8,0.0,0.0,14.2,11.778,0.0,0.0,1516.2
851,21.301833855480744,85.75,0.0,4,0,30.763,31.01,1538.166,1550.5,0.8,0.781,0.058,2.564,343,0,0,57,85.8,0.0,0.0,14.2,12.472,0.0,0.0,1516.2
852,21.99751855472435,85.75,0.0,5,0,30.792,31.01,1539.588,1550.5,0.7,0.821,0.05,2.395,343,0,0,57,85.8,0.0,0.0,14.2,11.645,0.0,0.0,1516.2
853,22.57325951439739,85.75,0.0,2,0,30.644,31.01,1532.195,1550.5,1.18,0.675,0.051,1.328,343,0,0,57,85.8,0.0,0.0,14.2,11.464,0.0,0.0,1516.2
854,22.37712627626874,85.75,0.0,3,0,30.694,31.01,1534.707,1550.5,1.02,0.724,0.052,2.398,343,0,0,57,85.8,0.0,0.0,14.2,11.529,0.0,0.0,1516.2
855,21.445377614682293,85.75,0.0,8,0,30.929,31.01,1546.438,1550.5,0.26,0.958,0.057,2.448,343,0,0,57,85.8,0.0,0.0,14.2,11.803,0.0,0.0,1516.2
856,21.836423388978737,85.75,0.0,6,0,30.833,31.01,1541.657,1550.5,0.57,0.863,0.053,2.4,343,0,0,57,85.8,0.0,0.0,14.2,11.675,0.0,0.0,1516.2
857,21.95010142279164,85.75,0.0,6,0,30.834,31.01,1541.675,1550.5,0.57,0.864,0.053,2.456,343,0,0,57,85.8,0.0,0.0,14.2,11.561,0.0,0.0,1516.2
858,22.119781891027323,85.75,0.0,4,0,30.742,31.01,1537.122,1550.5,0.86,0.772,0.052,2.401,343,0,0,57,85.8,0.0,0.0,14.2,11.654,0.0,0.0,1516.2
859,22.136005704900107,85.75,0.0,4,0,30.765,31.01,1538.263,1550.5,0.79,0.795,0.049,2.485,343,0,0,57,85.8,0.0,0.0,14.2,11.638,0.0,0.0,1516.2
860,22.1817118299928,85.75,0.0,4,0,30.742,31.01,1537.107,1550.5,0.86,0.773,0.053,2.421,343,0,0,57,85.8,0.0,0.0,14.2,11.592,0.0,0.0,1516.2
861,21.634622078005236,85.75,0.0,7,0,30.883,31.01,1544.158,1550.5,0.41,0.912,0.056,2.47,343,0,0,57,85.8,0.0,0.0,14.2,11.745,0.0,0.0,1516.2
862,22.500736435981846,85.75,0.0,2,0,30.648,31.01,1532.405,1550.5,1.17,0.678,0.053,1.378,343,0,0,57,85.8,0.0,0.0,14.2,11.536,0.0,0.0,1516.2
863,22.16366496673212,85.75,0.0,4,0,30.766,31.01,1538.311,1550.5,0.79,0.796,0.049,2.474,343,0,0,57,85.8,0.0,0.0,14.2,11.611,0.0,0.0,1516.2
864,22.012664639203408,85.75,0.0,5,0,30.793,31.01,1539.649,1550.5,0.7,0.822,0.051,2.544,343,0,0,57,85.8,0.0,0.0,14.2,11.63,0.0,0.0,1516.2
865,16.47678973803551,85.75,0.0,8,0,31.123,31.01,1556.153,1550.5,-0.36,1.07,0.071,3.027,343,0,0,57,85.8,0.0,0.0,14.2,16.772,0.0,0.0,1516.2
866,16.776763194886307,85.75,0.0,6,0,31.01,31.01,1550.516,1550.5,-0.0,0.958,0.073,3.047,343,0,0,57,85.8,0.0,0.0,14.2,16.734,0.0,0.0,1516.2
867,16.70623943320782,85.75,0.0,6,0,31.011,31.01,1550.562,1550.5,-0.0,0.958,0.073,3.079,343,0,0,57,85.8,0.0,0.0,14.2,16.805,0.0,0.0,1516.2
868,17.4731363957882,85.75,0.0,2,0,30.773,31.01,1538.647,1550.5,0.76,0.721,0.066,1.749,343,0,0,57,85.8,0.0,0.0,14.2,16.564,0.0,0.0,1516.2
869,17.28050594917417,85.75,0.0,3,0,30.835,31.01,1541.736,1550.5,0.57,0.783,0.072,3.011,343,0,0,57,85.8,0.0,0.0,14.2,16.625,0.0,0.0,1516.2
870,17.070688963079682,85.75,0.0,4,0,30.897,31.01,1544.864,1550.5,0.36,0.844,0.066,3.055,343,0,0,57,85.8,0.0,0.0,14.2,16.703,0.0,0.0,1516.2
871,16.01669549697773,85.75,0.0,9,0,31.196,31.01,1559.788,1550.5,-0.6,1.139,0.073,3.186,343,0,0,57,85.8,0.0,0.0,14.2,17.1,0.0,0.0,1516.2
872,17.130844921715415,85.75,0.0,4,0,30.894,31.01,1544.715,1550.5,0.37,0.842,0.066,3.154,343,0,0,57,85.8,0.0,0.0,14.2,16.643,0.0,0.0,1516.2
873,17.00059586533238,85.75,0.0,4,0,30.893,31.01,1544.628,1550.5,0.38,0.839,0.071,3.03,343,0,0,57,85.8,0.0,0.0,14.2,16.774,0.0,0.0,1516.2
874,17.402312719136855,85.75,0.0,2,0,30.776,31.01,1538.822,1550.5,0.75,0.724,0.069,1.752,343,0,0,57,85.8,0.0,0.0,14.2,16.635,0.0,0.0,1516.2
875,17.09117877276507,85.75,0.0,4,0,30.889,31.01,1544.434,1550.5,0.39,0.836,0.069,3.0,343,0,0,57,85.8,0.0,0.0,14.2,16.683,0.0,0.0,1516.2
876,16.43593650909473,85.75,0.0,5,0,31.003,31.01,1550.164,1550.5,0.02,0.947,0.069,3.442,343,0,0,57,85.8,0.0,0.0,14.2,17.207,0.0,0.0,1516.2
877,22.803564563947436,85.75,0.0,1,0,30.595,31.01,1529.744,1550.5,1.34,0.628,0.05,0.112,343,0,0,57,85.8,0.0,0.0,14.2,11.365,0.0,0.0,1516.2
878,22.3673778682983,85.75,0.0,4,0,30.725,31.01,1536.264,1550.5,0.92,0.758,0.053,2.269,343,0,0,57,85.8,0.0,0.0,14.2,11.407,0.0,0.0,1516.2
879,22.41030086684399,85.75,0.0,4,0,30.726,31.01,1536.302,1550.5,0.92,0.759,0.05,2.263,343,0,0,57,85.8,0.0,0.0,14.2,11.364,0.0,0.0,1516.2
880,22.325687708010754,85.75,0.0,4,0,30.74,31.01,1536.991,1550.5,0.87,0.772,0.053,2.333,343,0,0,57,85.8,0.0,0.0,14.2,11.448,0.0,0.0,1516.2
881,20.894267881254677,85.75,0.0,7,0,30.894,31.01,1544.709,1550.5,0.37,0.914,0.058,2.456,343,0,0,57,85.8,0.0,0.0,14.2,12.486,0.0,0.0,1516.2
882,16.691751953706934,85.75,0.0,4,0,30.912,31.01,1545.621,1550.5,0.31,0.856,0.076,3.146,343,0,0,57,85.8,0.0,0.0,14.2,17.082,0.0,0.0,1516.2
883,16.88698422455613,85.75,0.0,3,0,30.847,31.01,1542.334,1550.5,0.53,0.79,0.073,3.1,343,0,0,57,85.8,0.0,0.0,14.2,17.019,0.0,0.0,1516.2
884,16.77669691075929,85.75,0.0,4,0,30.913,31.01,1545.626,1550.5,0.31,0.857,0.077,3.137,343,0,0,57,85.8,0.0,0.0,14.2,16.997,0.0,0.0,1516.2
885,16.29337078457513,85.75,0.0,7,0,31.085,31.01,1554.227,1550.5,-0.24,1.028,0.074,3.19,343,0,0,57,85.8,0.0,0.0,14.2,17.086,0.0,0.0,1516.2
886,16.493977470619875,85.75,0.0,6,0,31.026,31.01,1551.283,1550.5,-0.05,0.97,0.074,3.16,343,0,0,57,85.8,0.0,0.0,14.2,17.017,0.0,0.0,1516.2
887,17.45944661597692,85.75,0.0,1,0,30.717,31.01,1535.844,1550.5,0.95,0.663,0.07,0.144,343,0,0,57,85.8,0.0,0.0,14.2,16.709,0.0,0.0,1516.2
888,17.48294381177489,85.75,0.0,1,0,30.715,31.01,1535.739,1550.5,0.95,0.662,0.071,0.146,343,0,0,57,85.8,0.0,0.0,14.2,16.686,0.0,0.0,1516.2
889,17.08482102644988,85.75,0.0,4,0,30.891,31.01,1544.544,1550.5,0.38,0.838,0.07,3.015,343,0,0,57,85.8,0.0,0.0,14.2,16.689,0.0,0.0,1516.2
890,17.515600594198037,85.75,0.0,1,0,30.716,31.01,1535.805,1550.5,0.95,0.663,0.074,0.138,343,0,0,57,85.8,0.0,0.0,14.2,16.653,0.0,0.0,1516.2
891,16.650991464428202,85.75,0.0,5,0,30.963,31.01,1548.15,1550.5,0.15,0.906,0.073,3.044,343,0,0,57,85.8,0.0,0.0,14.2,16.992,0.0,0.0,1516.2
892,17.38631860724595,85.75,0.0,2,0,30.775,31.01,1538.733,1550.5,0.76,0.722,0.069,1.751,343,0,0,57,85.8,0.0,0.0,14.2,16.651,0.0,0.0,1516.2
893,17.384612395185425,85.75,0.0,2,0,30.776,31.01,1538.815,1550.5,0.75,0.724,0.069,1.735,343,0,0,57,85.8,0.0,0.0,14.2,16.652,0.0,0.0,1516.2
894,17.25464109856088,85.75,0.0,3,0,30.835,31.01,1541.752,1550.5,0.56,0.783,0.073,3.027,343,0,0,57,85.8,0.0,0.0,14.2,16.651,0.0,0.0,1516.2
895,17.21086422273342,85.75,0.0,3,0,30.834,31.01,1541.691,1550.5,0.57,0.781,0.069,3.033,343,0,0,57,85.8,0.0,0.0,14.2,16.695,0.0,0.0,1516.2
896,17.36554948809967,85.75,0.0,2,0,30.775,31.01,1538.749,1550.5,0.76,0.722,0.073,1.75,343,0,0,57,85.8,0.0,0.0,14.2,16.672,0.0,0.0,1516.2
897,17.063536987783245,85.75,0.0,4,0,30.891,31.01,1544.547,1550.5,0.38,0.838,0.073,3.02,343,0,0,57,85.8,0.0,0.0,14.2,16.711,0.0,0.0,1516.2
898,16.71344327153013,85.75,0.0,6,0,31.014,31.01,1550.676,1550.5,-0.01,0.96,0.073,3.082,343,0,0,57,85.8,0.0,0.0,14.2,16.798,0.0,0.0,1516.2
899,17.289819116712664,85.75,0.0,3,0,30.835,31.01,1541.736,1550.5,0.57,0.782,0.067,1.741,343,0,0,57,85.8,0.0,0.0,14.2,16.616,0.0,0.0,1516.2
900,16.771213552726962,85.75,0.0,5,0,30.956,31.01,1547.789,1550.5,0.17,0.902,0.073,3.046,343,0,0,57,85.8,0.0,0.0,14.2,16.872,0.0,0.0,1516.2
901,16.21331812321489,85.75,0.0,7,0,31.079,31.01,1553.939,1550.5,-0.22,1.021,0.077,3.119,343,0,0,57,85.8,0.0,0.0,14.2,17.166,0.0,0.0,1516.2
902,16.366385309965466,85.75,0.0,3,0,30.855,31.01,1542.746,1550.5,0.5,0.791,0.078,1.748,343,0,0,57,85.8,0.0,0.0,14.2,17.539,0.0,0.0,1516.2
903,16.768294722217924,85.75,0.0,4,0,30.912,31.01,1545.617,1550.5,0.31,0.857,0.073,3.243,343,0,0,57,85.8,0.0,0.0,14.2,17.006,0.0,0.0,1516.2
904,17.209124359292357,85.75,0.0,2,0,30.783,31.01,1539.138,1550.5,0.73,0.728,0.07,1.817,343,0,0,57,85.8,0.0,0.0,14.2,16.828,0.0,0.0,1516.2
905,16.751315380259015,85.75,0.0,5,0,30.987,31.01,1549.327,1550.5,0.08,0.931,0.068,3.31,343,0,0,57,85.8,0.0,0.0,14.2,16.891,0.0,0.0,1516.2
906,16.88976064282336,85.75,0.0,5,0,30.958,31.01,1547.898,1550.5,0.17,0.904,0.074,3.104,343,0,0,57,85.8,0.0,0.0,14.2,16.753,0.0,0.0,1516.2
907,17.345995279251976,85.75,0.0,2,0,30.776,31.01,1538.777,1550.5,0.76,0.723,0.071,1.732,343,0,0,57,85.8,0.0,0.0,14.2,16.691,0.0,0.0,1516.2
908,17.097258009974702,85.75,0.0,4,0,30.886,31.01,1544.283,1550.5,0.4,0.833,0.07,2.963,343,0,0,57,85.8,0.0,0.0,14.2,16.677,0.0,0.0,1516.2
909,16.950372702138097,85.75,0.0,5,0,30.945,31.01,1547.237,1550.5,0.21,0.892,0.066,3.003,343,0,0,57,85.8,0.0,0.0,14.2,16.692,0.0,0.0,1516.2
910,17.284541137059335,85.75,0.0,3,0,30.831,31.01,1541.53,1550.5,0.58,0.778,0.072,2.999,343,0,0,57,85.8,0.0,0.0,14.2,16.621,0.0,0.0,1516.2
911,16.574995956992588,85.75,0.0,4,0,30.899,31.01,1544.953,1550.5,0.36,0.839,0.073,3.003,343,0,0,57,85.8,0.0,0.0,14.2,17.199,0.0,0.0,1516.2
912,17.071993978837362,85.75,0.0,4,0,30.889,31.01,1544.45,1550.5,0.39,0.837,0.074,2.998,343,0,0,57,85.8,0.0,0.0,14.2,16.702,0.0,0.0,1516.2
913,16.767428403201784,85.75,0.0,6,0,31.004,31.01,1550.216,1550.5,0.02,0.951,0.067,3.005,343,0,0,57,85.8,0.0,0.0,14.2,16.744,0.0,0.0,1516.2
914,17.383205457813485,85.75,0.0,2,0,30.776,31.01,1538.824,1550.5,0.75,0.724,0.072,1.728,343,0,0,57,85.8,0.0,0.0,14.2,16.654,0.0,0.0,1516.2
915,17.08568449329064,85.75,0.0,2,0,30.794,31.01,1539.721,1550.5,0.7,0.739,0.079,1.841,343,0,0,57,85.8,0.0,0.0,14.2,16.951,0.0,0.0,1516.2
916,17.315989448329812,85.75,0.0,2,0,30.78,31.01,1538.976,1550.5,0.74,0.726,0.072,1.753,343,0,0,57,85.8,0.0,0.0,14.2,16.721,0.0,0.0,1516.2
917,17.540779904084918,85.75,0.0,1,0,30.718,31.01,1535.912,1550.5,0.94,0.666,0.071,0.137,343,0,0,57,85.8,0.0,0.0,14.2,16.628,0.0,0.0,1516.2
918,16.93362799510718,85.75,0.0,4,0,30.904,31.01,1545.22,1550.5,0.34,0.85,0.067,3.144,343,0,0,57,85.8,0.0,0.0,14.2,16.841,0.0,0.0,1516.2
919,16.17796380141073,85.75,0.0,8,0,31.155,31.01,1557.767,1550.5,-0.47,1.099,0.075,4.905,343,0,0,57,85.8,0.0,0.0,14.2,17.07,0.0,0.0,1516.2
920,16.35675217522123,85.75,0.0,7,0,31.082,31.01,1554.12,1550.5,-0.23,1.027,0.075,4.805,343,0,0,57,85.8,0.0,0.0,14.2,17.023,0.0,0.0,1516.2
921,16.58787996080131,85.75,0.0,4,0,30.919,31.01,1545.963,1550.5,0.29,0.861,0.074,3.175,343,0,0,57,85.8,0.0,0.0,14.2,17.186,0.0,0.0,1516.2
922,16.45786430273977,85.75,0.0,6,0,31.047,31.01,1552.358,1550.5,-0.12,0.991,0.076,3.319,343,0,0,57,85.8,0.0,0.0,14.2,17.053,0.0,0.0,1516.2
923,16.99043312052649,85.75,0.0,3,0,30.844,31.01,1542.183,1550.5,0.54,0.788,0.075,3.108,343,0,0,57,85.8,0.0,0.0,14.2,16.915,0.0,0.0,1516.2
924,16.886220612957672,85.75,0.0,5,0,30.953,31.01,1547.668,1550.5,0.18,0.9,0.068,3.117,343,0,0,57,85.8,0.0,0.0,14.2,16.756,0.0,0.0,1516.2
925,17.11579619674862,85.75,0.0,3,0,30.837,31.01,1541.836,1550.5,0.56,0.783,0.068,3.018,343,0,0,57,85.8,0.0,0.0,14.2,16.79,0.0,0.0,1516.2
926,16.505361906916846,85.75,0.0,7,0,31.076,31.01,1553.784,1550.5,-0.21,1.022,0.075,3.175,343,0,0,57,85.8,0.0,0.0,14.2,16.874,0.0,0.0,1516.2
927,17.169305327920622,85.75,0.0,2,0,30.784,31.01,1539.188,1550.5,0.73,0.727,0.075,1.814,343,0,0,57,85.8,0.0,0.0,14.2,16.868,0.0,0.0,1516.2
928,17.12862779191122,85.75,0.0,4,0,30.889,31.01,1544.471,1550.5,0.39,0.838,0.073,3.014,343,0,0,57,85.8,0.0,0.0,14.2,16.646,0.0,0.0,1516.2
929,17.34945154829361,85.75,0.0,2,0,30.774,31.01,1538.681,1550.5,0.76,0.72,0.071,1.721,343,0,0,57,85.8,0.0,0.0,14.2,16.688,0.0,0.0,1516.2
930,17.22162200255238,85.75,0.0,3,0,30.845,31.01,1542.263,1550.5,0.53,0.793,0.076,3.188,343,0,0,57,85.8,0.0,0.0,14.2,16.684,0.0,0.0,1516.2
931,16.314674963092443,85.75,0.0,7,0,31.077,31.01,1553.834,1550.5,-0.22,1.02,0.075,3.046,343,0,0,57,85.8,0.0,0.0,14.2,17.065,0.0,0.0,1516.2
932,17.150039196139318,85.75,0.0,3,0,30.837,31.01,1541.863,1550.5,0.56,0.783,0.071,3.028,343,0,0,57,85.8,0.0,0.0,14.2,16.756,0.0,0.0,1516.2
933,17.378498626280955,85.75,0.0,2,0,30.8,31.01,1539.988,1550.5,0.68,0.747,0.068,1.832,343,0,0,57,85.8,0.0,0.0,14.2,16.659,0.0,0.0,1516.2
934,17.262656366228242,85.75,0.0,3,0,30.832,31.01,1541.603,1550.5,0.57,0.78,0.067,2.966,343,0,0,57,85.8,0.0,0.0,14.2,16.643,0.0,0.0,1516.2
935,17.495020177089057,85.75,0.0,2,0,30.77,31.01,1538.519,1550.5,0.77,0.719,0.069,1.717,343,0,0,57,85.8,0.0,0.0,14.2,16.542,0.0,0.0,1516.2
936,17.10910971546904,85.75,0.0,4,0,30.892,31.01,1544.586,1550.5,0.38,0.839,0.07,2.991,343,0,0,57,85.8,0.0,0.0,14.2,16.665,0.0,0.0,1516.2
937,16.804176507446513,85.75,0.0,5,0,30.948,31.01,1547.39,1550.5,0.2,0.894,0.076,2.977,343,0,0,57,85.8,0.0,0.0,14.2,16.839,0.0,0.0,1516.2
938,16.551291993031136,85.75,0.0,4,0,30.924,31.01,1546.181,1550.5,0.28,0.866,0.076,3.329,343,0,0,57,85.8,0.0,0.0,14.2,17.223,0.0,0.0,1516.2
939,16.27554755499453,85.75,0.0,5,0,31.002,31.01,1550.123,1550.5,0.02,0.943,0.077,3.545,343,0,0,57,85.8,0.0,0.0,14.2,17.367,0.0,0.0,1516.2
940,16.122108835637427,85.75,0.0,4,0,30.92,31.01,1545.994,1550.5,0.29,0.854,0.075,3.147,343,0,0,57,85.8,0.0,0.0,14.2,17.652,0.0,0.0,1516.2
941,16.81861892671217,85.75,0.0,4,0,30.896,31.01,1544.787,1550.5,0.37,0.838,0.071,3.036,343,0,0,57,85.8,0.0,0.0,14.2,16.956,0.0,0.0,1516.2
942,17.45406938506235,85.75,0.0,2,0,30.774,31.01,1538.702,1550.5,0.76,0.722,0.069,1.731,343,0,0,57,85.8,0.0,0.0,14.2,16.583,0.0,0.0,1516.2
943,21.506369529686467,85.75,0.0,5,0,30.793,31.01,1539.663,1550.5,0.7,0.816,0.057,2.361,343,0,0,57,85.8,0.0,0.0,14.2,12.136,0.0,0.0,1516.2
944,22.217683698776035,85.75,0.0,4,0,30.742,31.01,1537.092,1550.5,0.86,0.772,0.051,2.415,343,0,0,57,85.8,0.0,0.0,14.2,11.556,0.0,0.0,1516.2
945,22.48977041825597,85.75,0.0,2,0,30.647,31.01,1532.373,1550.5,1.17,0.677,0.052,1.368,343,0,0,57,85.8,0.0,0.0,14.2,11.547,0.0,0.0,1516.2
946,22.1164477562102,85.75,0.0,4,0,30.741,31.01,1537.038,1550.5,0.87,0.77,0.05,2.384,343,0,0,57,85.8,0.0,0.0,14.2,11.658,0.0,0.0,1516.2
947,22.670778584871147,85.75,0.0,1,0,30.599,31.01,1529.956,1550.5,1.33,0.629,0.049,0.097,343,0,0,57,85.8,0.0,0.0,14.2,11.498,0.0,0.0,1516.2
948,22.637585622579497,85.75,0.0,1,0,30.603,31.01,1530.173,1550.5,1.31,0.633,0.05,0.102,343,0,0,57,85.8,0.0,0.0,14.2,11.531,0.0,0.0,1516.2
949,21.93332937271201,85.75,0.0,5,0,30.794,31.01,1539.705,1550.5,0.7,0.822,0.05,2.543,343,0,0,57,85.8,0.0,0.0,14.2,11.709,0.0,0.0,1516.2
950,22.366174541171087,85.75,0.0,2,0,30.651,31.01,1532.556,1550.5,1.16,0.68,0.051,1.387,343,0,0,57,85.8,0.0,0.0,14.2,11.671,0.0,0.0,1516.2
951,21.169151682568312,85.75,0.0,5,0,30.812,31.01,1540.604,1550.5,0.64,0.831,0.058,2.492,343,0,0,57,85.8,0.0,0.0,14.2,12.474,0.0,0.0,1516.2
952,22.724046008731204,85.75,0.0,0,0,30.556,31.01,1527.776,1550.5,1.47,0.585,0.052,0.069,343,0,0,57,85.8,0.0,0.0,14.2,11.576,0.0,0.0,1516.2
953,22.32464413916145,85.75,0.0,3,0,30.696,31.01,1534.791,1550.5,1.01,0.725,0.052,2.412,343,0,0,57,85.8,0.0,0.0,14.2,11.581,0.0,0.0,1516.2
954,22.283735242098686,85.75,0.0,3,0,30.694,31.01,1534.696,1550.5,1.02,0.723,0.053,2.347,343,0,0,57,85.8,0.0,0.0,14.2,11.622,0.0,0.0,1516.2
955,22.59216184829798,85.75,0.0,1,0,30.602,31.01,1530.117,1550.5,1.31,0.632,0.053,0.099,343,0,0,57,85.8,0.0,0.0,14.2,11.576,0.0,0.0,1516.2
956,22.433235252615443,85.75,0.0,2,0,30.653,31.01,1532.631,1550.5,1.15,0.682,0.053,1.422,343,0,0,57,85.8,0.0,0.0,14.2,11.604,0.0,0.0,1516.2
957,21.836774468485537,85.75,0.0,6,0,30.853,31.01,1542.632,1550.5,0.51,0.882,0.051,2.441,343,0,0,57,85.8,0.0,0.0,14.2,11.674,0.0,0.0,1516.2
958,22.11493191230469,85.75,0.0,4,0,30.745,31.01,1537.265,1550.5,0.85,0.775,0.05,2.432,343,0,0,57,85.8,0.0,0.0,14.2,11.659,0.0,0.0,1516.2
959,22.134251718901886,85.75,0.0,4,0,30.745,31.01,1537.264,1550.5,0.85,0.775,0.05,2.432,343,0,0,57,85.8,0.0,0.0,14.2,11.64,0.0,0.0,1516.2
960,22.53408972392295,85.75,0.0,1,0,30.603,31.01,1530.143,1550.5,1.31,0.632,0.054,0.101,343,0,0,57,85.8,0.0,0.0,14.2,11.634,0.0,0.0,1516.2
961,21.631506592607504,85.75,0.0,2,0,30.668,31.01,1533.384,1550.5,1.1,0.687,0.057,1.354,343,0,0,57,85.8,0.0,0.0,14.2,12.406,0.0,0.0,1516.2
962,22.63673069755983,85.75,0.0,1,0,30.601,31.01,1530.052,1550.5,1.32,0.631,0.051,0.101,343,0,0,57,85.8,0.0,0.0,14.2,11.532,0.0,0.0,1516.2
963,22.485457157822704,85.75,0.0,2,0,30.648,31.01,1532.417,1550.5,1.17,0.678,0.053,1.38,343,0,0,57,85.8,0.0,0.0,14.2,11.552,0.0,0.0,1516.2
964,22.41927545481772,85.75,0.0,2,0,30.65,31.01,1532.502,1550.5,1.16,0.679,0.051,1.387,343,0,0,57,85.8,0.0,0.0,14.2,11.618,0.0,0.0,1516.2
965,22.357704366081773,85.75,0.0,2,0,30.65,31.01,1532.508,1550.5,1.16,0.678,0.052,1.371,343,0,0,57,85.8,0.0,0.0,14.2,11.679,0.0,0.0,1516.2
966,22.32932806597941,85.75,0.0,3,0,30.694,31.01,1534.701,1550.5,1.02,0.724,0.049,2.368,343,0,0,57,85.8,0.0,0.0,14.2,11.576,0.0,0.0,1516.2
967,22.33078020160005,85.75,0.0,3,0,30.693,31.01,1534.649,1550.5,1.02,0.723,0.05,2.369,343,0,0,57,85.8,0.0,0.0,14.2,11.575,0.0,0.0,1516.2
968,22.411395178068545,85.75,0.0,3,0,30.694,31.01,1534.686,1550.5,1.02,0.724,0.051,1.394,343,0,0,57,85.8,0.0,0.0,14.2,11.494,0.0,0.0,1516.2
969,22.72384774623875,85.75,0.0,1,0,30.6,31.01,1529.991,1550.5,1.32,0.63,0.05,0.098,343,0,0,57,85.8,0.0,0.0,14.2,11.445,0.0,0.0,1516.2
970,22.617955496390056,85.75,0.0,1,0,30.602,31.01,1530.117,1550.5,1.31,0.632,0.051,0.107,343,0,0,57,85.8,0.0,0.0,14.2,11.551,0.0,0.0,1516.2
971,21.87247351030324,85.75,0.0,1,0,30.617,31.01,1530.836,1550.5,1.27,0.636,0.056,0.11,343,0,0,57,85.8,0.0,0.0,14.2,12.296,0.0,0.0,1516.2
972,22.296380288907443,85.75,0.0,3,0,30.697,31.01,1534.827,1550.5,1.01,0.726,0.051,2.408,343,0,0,57,85.8,0.0,0.0,14.2,11.609,0.0,0.0,1516.2
973,17.300625194338267,85.75,0.0,3,0,30.83,31.01,1541.476,1550.5,0.58,0.777,0.066,1.728,343,0,0,57,85.8,0.0,0.0,14.2,16.605,0.0,0.0,1516.2
974,16.610049956676562,85.75,0.0,7,0,31.068,31.01,1553.396,1550.5,-0.19,1.016,0.067,3.046,343,0,0,57,85.8,0.0,0.0,14.2,16.77,0.0,0.0,1516.2
975,17.720044023659977,85.75,0.0,0,0,30.656,31.01,1532.78,1550.5,1.14,0.603,0.069,0.084,343,0,0,57,85.8,0.0,0.0,14.2,16.58,0.0,0.0,1516.2
976,17.074757009189433,85.75,0.0,4,0,30.891,31.01,1544.538,1550.5,0.38,0.839,0.073,3.005,343,0,0,57,85.8,0.0,0.0,14.2,16.699,0.0,0.0,1516.2
